epmc_doi,epmc_id,epmc_source,epm_links,epm_links_id,epm_links_source,epm_links_type
10.21203/rs.3.rs-100397/v1,PPR237755,PPR,0,NA,NA,NA
10.21203/rs.3.rs-122126/v1,PPR251510,PPR,0,NA,NA,NA
10.21203/rs.3.rs-25191/v1,PPR159729,PPR,0,NA,NA,NA
10.21203/rs.3.rs-42377/v1,PPR189072,PPR,0,NA,NA,NA
10.21203/rs.3.rs-83423/v1,PPR219171,PPR,0,NA,NA,NA
10.21203/rs.3.rs-20544/v1,PPR134256,PPR,0,NA,NA,NA
10.21203/rs.3.rs-71589/v1,PPR216659,PPR,0,NA,NA,NA
10.21203/rs.3.rs-30665/v1,PPR168440,PPR,0,NA,NA,NA
10.21203/rs.3.rs-58688/v1,PPR206783,PPR,0,NA,NA,NA
10.21203/rs.3.rs-90857/v1,PPR224686,PPR,0,NA,NA,NA
10.21203/rs.3.rs-85167/v1,PPR221040,PPR,0,NA,NA,NA
10.21203/rs.3.rs-33362/v1,PPR210043,PPR,0,NA,NA,NA
10.21203/rs.3.rs-100003/v1,PPR234394,PPR,0,NA,NA,NA
10.21203/rs.3.rs-43728/v1,PPR190569,PPR,0,NA,NA,NA
10.21203/rs.3.rs-37549/v1,PPR179407,PPR,0,NA,NA,NA
10.21203/rs.3.rs-66806/v1,PPR207064,PPR,0,NA,NA,NA
10.21203/rs.3.rs-38594/v1,PPR184169,PPR,0,NA,NA,NA
10.21203/rs.3.rs-43401/v1,PPR209868,PPR,0,NA,NA,NA
10.21203/rs.3.rs-42534/v1,PPR188926,PPR,0,NA,NA,NA
10.21203/rs.3.rs-79999/v1,PPR216406,PPR,0,NA,NA,NA
10.21203/rs.3.rs-64545/v1,PPR206191,PPR,0,NA,NA,NA
10.21203/rs.3.rs-58981/v1,PPR201915,PPR,0,NA,NA,NA
10.21203/rs.3.rs-93850/v1,PPR230445,PPR,0,NA,NA,NA
10.21203/rs.3.rs-59182/v1,PPR202538,PPR,0,NA,NA,NA
10.21203/rs.3.rs-33354/v1,PPR172025,PPR,0,NA,NA,NA
10.21203/rs.3.rs-17318/v1,PPR122442,PPR,0,NA,NA,NA
10.21203/rs.3.rs-20774/v1,PPR138293,PPR,1,32408338,MED,Preprint of
10.21203/rs.3.rs-44006/v1,PPR189584,PPR,0,NA,NA,NA
10.21203/rs.3.rs-42484/v1,PPR188885,PPR,0,NA,NA,NA
10.21203/rs.3.rs-78635/v1,PPR218923,PPR,0,NA,NA,NA
10.21203/rs.3.rs-56526/v1,PPR209656,PPR,0,NA,NA,NA
10.21203/rs.3.rs-29446/v1,PPR165275,PPR,0,NA,NA,NA
10.21203/rs.3.rs-107409/v1,PPR239708,PPR,0,NA,NA,NA
10.21203/rs.3.rs-68403/v1,PPR212750,PPR,0,NA,NA,NA
10.21203/rs.3.rs-102043/v1,PPR236880,PPR,0,NA,NA,NA
10.21203/rs.3.rs-44627/v1,PPR190150,PPR,0,NA,NA,NA
10.21203/rs.3.rs-22073/v1,PPR148940,PPR,0,NA,NA,NA
10.21203/rs.3.rs-51361/v1,PPR195195,PPR,0,NA,NA,NA
10.21203/rs.3.rs-50275/v1,PPR194457,PPR,0,NA,NA,NA
10.21203/rs.3.rs-34550/v1,PPR174000,PPR,0,NA,NA,NA
10.21203/rs.3.rs-51755/v1,PPR206839,PPR,0,NA,NA,NA
10.21203/rs.3.rs-113642/v1,PPR244104,PPR,0,NA,NA,NA
10.21203/rs.3.rs-77773/v1,PPR214811,PPR,0,NA,NA,NA
10.21203/rs.3.rs-110659/v1,PPR246267,PPR,0,NA,NA,NA
10.21203/rs.3.rs-21187/v1,PPR164655,PPR,0,NA,NA,NA
10.21203/rs.3.rs-107651/v1,PPR237786,PPR,1,33256755,MED,Preprint of
10.21203/rs.3.rs-73649/v1,PPR218820,PPR,0,NA,NA,NA
10.21203/rs.3.rs-95576/v1,PPR227897,PPR,0,NA,NA,NA
10.21203/rs.3.rs-123401/v1,PPR251308,PPR,0,NA,NA,NA
10.21203/rs.3.rs-56582/v1,PPR199811,PPR,1,32963467,MED,Preprint of
10.21203/rs.3.rs-77602/v1,PPR214827,PPR,0,NA,NA,NA
10.21203/rs.3.rs-33172/v1,PPR171548,PPR,0,NA,NA,NA
10.21203/rs.3.rs-27180/v1,PPR160723,PPR,0,NA,NA,NA
10.21203/rs.3.rs-71146/v1,PPR211338,PPR,0,NA,NA,NA
10.21203/rs.3.rs-77387/v1,PPR216148,PPR,0,NA,NA,NA
10.21203/rs.3.rs-56794/v1,PPR199684,PPR,0,NA,NA,NA
10.21203/rs.3.rs-110199/v1,PPR243876,PPR,0,NA,NA,NA
10.21203/rs.3.rs-34530/v1,PPR174533,PPR,0,NA,NA,NA
10.21203/rs.3.pex-1191/v1,PPR227038,PPR,0,NA,NA,NA
10.21203/rs.3.rs-72263/v1,PPR214219,PPR,0,NA,NA,NA
10.21203/rs.3.rs-76617/v1,PPR222513,PPR,0,NA,NA,NA
10.21203/rs.3.rs-87494/v1,PPR224068,PPR,0,NA,NA,NA
10.21203/rs.3.rs-54686/v1,PPR198608,PPR,0,NA,NA,NA
10.21203/rs.3.rs-64462/v1,PPR211487,PPR,0,NA,NA,NA
10.21203/rs.3.rs-32235/v1,PPR168423,PPR,0,NA,NA,NA
10.21203/rs.3.rs-38889/v1,PPR186287,PPR,0,NA,NA,NA
10.21203/rs.3.rs-34617/v1,PPR174976,PPR,0,NA,NA,NA
10.21203/rs.3.rs-86921/v1,PPR223383,PPR,0,NA,NA,NA
10.21203/rs.3.rs-66910/v1,PPR209062,PPR,0,NA,NA,NA
10.21203/rs.3.rs-37580/v1,PPR179328,PPR,0,NA,NA,NA
10.21203/rs.3.rs-32574/v1,PPR172048,PPR,0,NA,NA,NA
10.21203/rs.3.rs-29379/v1,PPR165388,PPR,0,NA,NA,NA
10.21203/rs.3.rs-116949/v1,PPR250628,PPR,0,NA,NA,NA
10.21203/rs.3.rs-103178/v1,PPR234659,PPR,0,NA,NA,NA
10.21203/rs.3.rs-40221/v1,PPR184673,PPR,1,32809210,MED,Preprint of
10.21203/rs.3.rs-96261/v1,PPR231619,PPR,0,NA,NA,NA
10.21203/rs.3.rs-72815/v1,PPR214220,PPR,0,NA,NA,NA
10.21203/rs.3.rs-34015/v1,PPR173844,PPR,0,NA,NA,NA
10.21203/rs.3.rs-37635/v1,PPR179836,PPR,0,NA,NA,NA
10.21203/rs.3.rs-90401/v1,PPR223882,PPR,0,NA,NA,NA
10.21203/rs.3.rs-33322/v1,PPR172964,PPR,0,NA,NA,NA
10.21203/rs.3.rs-23862/v1,PPR157171,PPR,0,NA,NA,NA
10.21203/rs.3.rs-33194/v1,PPR171579,PPR,0,NA,NA,NA
10.21203/rs.3.rs-90273/v1,PPR223916,PPR,0,NA,NA,NA
10.21203/rs.3.rs-87057/v1,PPR223340,PPR,0,NA,NA,NA
10.21203/rs.3.rs-59188/v1,PPR201792,PPR,0,NA,NA,NA
10.21203/rs.3.rs-39872/v1,PPR184853,PPR,0,NA,NA,NA
10.21203/rs.3.rs-105483/v1,PPR236791,PPR,0,NA,NA,NA
10.21203/rs.3.rs-108769/v1,PPR247123,PPR,0,NA,NA,NA
10.21203/rs.3.rs-38115/v1,PPR182383,PPR,0,NA,NA,NA
10.21203/rs.3.rs-30938/v1,PPR167524,PPR,0,NA,NA,NA
10.21203/rs.3.rs-27206/v1,PPR159253,PPR,0,NA,NA,NA
10.21203/rs.3.rs-37908/v1,PPR182000,PPR,0,NA,NA,NA
10.21203/rs.3.rs-23431/v1,PPR155166,PPR,0,NA,NA,NA
10.21203/rs.3.rs-30412/v1,PPR165775,PPR,0,NA,NA,NA
10.21203/rs.3.rs-88599/v1,PPR223981,PPR,0,NA,NA,NA
10.21203/rs.3.rs-104837/v1,PPR237991,PPR,0,NA,NA,NA
10.21203/rs.3.rs-57302/v1,PPR203064,PPR,0,NA,NA,NA
10.21203/rs.3.rs-110981/v1,PPR241306,PPR,0,NA,NA,NA
10.21203/rs.3.rs-99957/v1,PPR235463,PPR,0,NA,NA,NA
10.21203/rs.3.rs-42169/v1,PPR190206,PPR,0,NA,NA,NA
10.21203/rs.3.rs-106981/v1,PPR238661,PPR,0,NA,NA,NA
10.21203/rs.3.rs-40510/v1,PPR184613,PPR,0,NA,NA,NA
10.21203/rs.3.rs-28006/v1,PPR160534,PPR,0,NA,NA,NA
10.21203/rs.3.rs-24793/v1,PPR157539,PPR,0,NA,NA,NA
10.21203/rs.3.rs-49196/v1,PPR194215,PPR,0,NA,NA,NA
10.21203/rs.3.rs-48745/v1,PPR193772,PPR,1,33082451,MED,Preprint of
10.21203/rs.3.rs-28670/v1,PPR162092,PPR,0,NA,NA,NA
10.21203/rs.3.rs-77509/v1,PPR216839,PPR,0,NA,NA,NA
10.21203/rs.3.rs-40231/v1,PPR185639,PPR,0,NA,NA,NA
10.21203/rs.3.rs-33351/v1,PPR172944,PPR,0,NA,NA,NA
10.21203/rs.3.rs-40851/v1,PPR186131,PPR,0,NA,NA,NA
10.21203/rs.3.rs-99688/v1,PPR232468,PPR,0,NA,NA,NA
10.21203/rs.3.rs-33986/v1,PPR173577,PPR,0,NA,NA,NA
10.21203/rs.3.rs-29219/v1,PPR168617,PPR,0,NA,NA,NA
10.21203/rs.3.rs-40220/v1,PPR184674,PPR,0,NA,NA,NA
10.21203/rs.3.rs-17315/v1,PPR122443,PPR,1,32349120,MED,Preprint of
10.21203/rs.3.rs-111783/v1,PPR242121,PPR,0,NA,NA,NA
10.21203/rs.3.rs-35827/v1,PPR177507,PPR,0,NA,NA,NA
10.21203/rs.3.rs-21580/v1,PPR149047,PPR,0,NA,NA,NA
10.21203/rs.3.rs-18042/v1,PPR122569,PPR,0,NA,NA,NA
10.21203/rs.3.rs-34694/v1,PPR175869,PPR,0,NA,NA,NA
10.21203/rs.3.rs-58296/v1,PPR200391,PPR,1,33251008,MED,Preprint of
10.21203/rs.3.rs-98708/v1,PPR232551,PPR,0,NA,NA,NA
10.21203/rs.3.rs-111171/v1,PPR239653,PPR,0,NA,NA,NA
10.21203/rs.3.rs-59943/v1,PPR203226,PPR,0,NA,NA,NA
10.21203/rs.3.rs-80116/v1,PPR226498,PPR,0,NA,NA,NA
10.21203/rs.3.rs-38091/v1,PPR184759,PPR,0,NA,NA,NA
10.21203/rs.3.rs-78028/v1,PPR220357,PPR,0,NA,NA,NA
10.21203/rs.3.rs-115363/v1,PPR249748,PPR,0,NA,NA,NA
10.21203/rs.3.rs-67579/v1,PPR209196,PPR,0,NA,NA,NA
10.21203/rs.3.rs-61938/v1,PPR203394,PPR,0,NA,NA,NA
10.21203/rs.3.rs-32971/v1,PPR171657,PPR,0,NA,NA,NA
10.21203/rs.3.rs-108452/v1,PPR240163,PPR,0,NA,NA,NA
10.21203/rs.3.rs-47663/v1,PPR202555,PPR,0,NA,NA,NA
10.21203/rs.3.rs-51400/v1,PPR196281,PPR,0,NA,NA,NA
10.21203/rs.3.rs-34610/v1,PPR175949,PPR,1,33057966,MED,Preprint of
10.21203/rs.3.rs-26458/v1,PPR158776,PPR,0,NA,NA,NA
10.21203/rs.3.rs-35334/v1,PPR176858,PPR,0,NA,NA,NA
10.21203/rs.3.rs-3743/v1,PPR179087,PPR,0,NA,NA,NA
10.21203/rs.3.rs-30363/v1,PPR168392,PPR,0,NA,NA,NA
10.21203/rs.3.rs-90375/v1,PPR225179,PPR,0,NA,NA,NA
10.21203/rs.3.rs-29364/v1,PPR163289,PPR,0,NA,NA,NA
10.21203/rs.3.rs-84406/v1,PPR220089,PPR,0,NA,NA,NA
10.21203/rs.3.rs-33870/v1,PPR174163,PPR,0,NA,NA,NA
10.21203/rs.3.rs-36338/v1,PPR177953,PPR,1,32623632,MED,Preprint of
10.21203/rs.3.rs-27798/v1,PPR174141,PPR,0,NA,NA,NA
10.21203/rs.3.rs-72132/v1,PPR216323,PPR,0,NA,NA,NA
10.21203/rs.3.rs-42768/v1,PPR189771,PPR,1,32962739,MED,Preprint of
10.21203/rs.3.rs-92840/v1,PPR228608,PPR,0,NA,NA,NA
10.21203/rs.3.rs-71740/v1,PPR210385,PPR,0,NA,NA,NA
10.21203/rs.3.rs-42362/v1,PPR191124,PPR,0,NA,NA,NA
10.21203/rs.3.rs-22247/v1,PPR155188,PPR,0,NA,NA,NA
10.21203/rs.3.rs-68521/v1,PPR210506,PPR,0,NA,NA,NA
10.21203/rs.3.rs-73263/v1,PPR215161,PPR,0,NA,NA,NA
10.21203/rs.3.rs-79708/v1,PPR219513,PPR,0,NA,NA,NA
10.21203/rs.3.rs-82943/v1,PPR218898,PPR,0,NA,NA,NA
10.21203/rs.3.rs-51301/v1,PPR218841,PPR,0,NA,NA,NA
10.21203/rs.3.rs-25733/v1,PPR155589,PPR,0,NA,NA,NA
10.21203/rs.3.rs-56387/v1,PPR209662,PPR,0,NA,NA,NA
10.21203/rs.3.rs-21247/v1,PPR153706,PPR,0,NA,NA,NA
10.21203/rs.3.rs-40004/v1,PPR184713,PPR,0,NA,NA,NA
10.21203/rs.3.rs-46871/v1,PPR190986,PPR,0,NA,NA,NA
10.21203/rs.3.rs-97063/v1,PPR229501,PPR,0,NA,NA,NA
10.21203/rs.3.rs-60995/v1,PPR203453,PPR,0,NA,NA,NA
10.21203/rs.3.rs-80956/v1,PPR227001,PPR,0,NA,NA,NA
10.21203/rs.3.rs-88484/v1,PPR222787,PPR,0,NA,NA,NA
10.21203/rs.3.rs-29277/v1,PPR165385,PPR,0,NA,NA,NA
10.21203/rs.3.rs-41318/v1,PPR187213,PPR,0,NA,NA,NA
10.21203/rs.3.rs-30358/v1,PPR177994,PPR,0,NA,NA,NA
10.21203/rs.3.rs-98910/v1,PPR232479,PPR,0,NA,NA,NA
10.21203/rs.3.rs-95188/v1,PPR227905,PPR,0,NA,NA,NA
10.21203/rs.3.rs-60176/v1,PPR205146,PPR,0,NA,NA,NA
10.21203/rs.3.rs-87981/v1,PPR222309,PPR,0,NA,NA,NA
10.21203/rs.3.rs-21205/v1,PPR140817,PPR,1,33022569,MED,Preprint of
10.21203/rs.3.rs-25844/v1,PPR156133,PPR,0,NA,NA,NA
10.21203/rs.3.rs-34521/v1,PPR174537,PPR,0,NA,NA,NA
10.21203/rs.3.rs-62732/v1,PPR203438,PPR,0,NA,NA,NA
10.21203/rs.3.rs-28192/v1,PPR161256,PPR,0,NA,NA,NA
10.21203/rs.3.rs-78334/v1,PPR216137,PPR,0,NA,NA,NA
10.21203/rs.3.rs-102042/v1,PPR234175,PPR,0,NA,NA,NA
10.21203/rs.3.rs-39161/v1,PPR184877,PPR,0,NA,NA,NA
10.21203/rs.3.rs-33247/v1,PPR172245,PPR,0,NA,NA,NA
10.21203/rs.3.rs-40007/v1,PPR184709,PPR,0,NA,NA,NA
10.21203/rs.3.rs-107714/v1,PPR237785,PPR,0,NA,NA,NA
10.21203/rs.3.rs-20293/v1,PPR139138,PPR,0,NA,NA,NA
10.21203/rs.3.rs-23884/v1,PPR157189,PPR,1,33225115,MED,Preprint of
10.21203/rs.3.rs-54860/v1,PPR198145,PPR,0,NA,NA,NA
10.21203/rs.3.rs-69285/v1,PPR210439,PPR,0,NA,NA,NA
10.21203/rs.3.rs-120489/v1,PPR249418,PPR,0,NA,NA,NA
10.21203/rs.3.rs-33164/v1,PPR171547,PPR,0,NA,NA,NA
10.21203/rs.3.rs-59380/v1,PPR204176,PPR,0,NA,NA,NA
10.21203/rs.3.rs-37887/v1,PPR180654,PPR,0,NA,NA,NA
10.21203/rs.3.rs-67761/v1,PPR208909,PPR,0,NA,NA,NA
10.21203/rs.3.rs-103134/v1,PPR236028,PPR,0,NA,NA,NA
10.21203/rs.3.rs-104370/v1,PPR238034,PPR,0,NA,NA,NA
10.21203/rs.3.rs-31814/v1,PPR169065,PPR,0,NA,NA,NA
10.21203/rs.3.rs-63660/v1,PPR206151,PPR,1,33131031,MED,Preprint of
10.21203/rs.3.rs-105577/v1,PPR236789,PPR,0,NA,NA,NA
10.21203/rs.3.rs-57926/v1,PPR201948,PPR,0,NA,NA,NA
10.21203/rs.3.rs-36151/v1,PPR179930,PPR,0,NA,NA,NA
10.21203/rs.3.rs-51606/v1,PPR195711,PPR,0,NA,NA,NA
10.21203/rs.3.rs-61669/v1,PPR204152,PPR,0,NA,NA,NA
10.21203/rs.3.rs-25099/v1,PPR163249,PPR,0,NA,NA,NA
10.21203/rs.3.rs-113597/v1,PPR248648,PPR,0,NA,NA,NA
10.21203/rs.3.rs-52460/v1,PPR197328,PPR,0,NA,NA,NA
10.21203/rs.3.rs-39751/v1,PPR184864,PPR,0,NA,NA,NA
10.21203/rs.3.rs-44177/v1,PPR189639,PPR,0,NA,NA,NA
10.21203/rs.3.rs-18053/v1,PPR122544,PPR,0,NA,NA,NA
10.21203/rs.3.rs-36269/v1,PPR182995,PPR,0,NA,NA,NA
10.21203/rs.3.rs-84890/v1,PPR221034,PPR,0,NA,NA,NA
10.21203/rs.3.rs-103437/v1,PPR235353,PPR,0,NA,NA,NA
10.21203/rs.3.rs-41653/v1,PPR189688,PPR,0,NA,NA,NA
10.21203/rs.3.rs-35820/v1,PPR178027,PPR,0,NA,NA,NA
10.21203/rs.3.rs-28820/v1,PPR167947,PPR,0,NA,NA,NA
10.21203/rs.3.rs-125116/v1,PPR252206,PPR,0,NA,NA,NA
10.21203/rs.3.rs-101990/v1,PPR236436,PPR,0,NA,NA,NA
10.21203/rs.3.rs-96524/v1,PPR229605,PPR,0,NA,NA,NA
10.21203/rs.3.rs-38504/v1,PPR186167,PPR,0,NA,NA,NA
10.21203/rs.3.rs-120467/v1,PPR249453,PPR,0,NA,NA,NA
10.21203/rs.3.rs-23476/v1,PPR157662,PPR,0,NA,NA,NA
10.21203/rs.3.rs-40294/v1,PPR194290,PPR,0,NA,NA,NA
10.21203/rs.3.rs-65536/v1,PPR208924,PPR,0,NA,NA,NA
10.21203/rs.3.rs-48737/v1,PPR193773,PPR,1,32837952,MED,Preprint of
10.21203/rs.3.rs-87129/v1,PPR222327,PPR,0,NA,NA,NA
10.21203/rs.3.rs-39082/v1,PPR181859,PPR,0,NA,NA,NA
10.21203/rs.3.rs-44445/v1,PPR192820,PPR,1,33128696,MED,Preprint of
10.21203/rs.3.rs-112945/v1,PPR244208,PPR,0,NA,NA,NA
10.21203/rs.3.rs-121887/v1,PPR250781,PPR,0,NA,NA,NA
10.21203/rs.3.rs-99748/v1,PPR233225,PPR,0,NA,NA,NA
10.21203/rs.3.rs-41500/v1,PPR190094,PPR,0,NA,NA,NA
10.21203/rs.3.rs-46763/v1,PPR190617,PPR,0,NA,NA,NA
10.21203/rs.3.rs-113313/v1,PPR243920,PPR,0,NA,NA,NA
10.21203/rs.3.rs-57011/v1,PPR199745,PPR,0,NA,NA,NA
10.21203/rs.3.rs-100413/v1,PPR232457,PPR,0,NA,NA,NA
10.21203/rs.3.rs-101272/v1,PPR246380,PPR,0,NA,NA,NA
10.21203/rs.3.rs-44594/v1,PPR189731,PPR,0,NA,NA,NA
10.21203/rs.3.rs-34504/v1,PPR174082,PPR,0,NA,NA,NA
10.21203/rs.3.rs-108680/v1,PPR239752,PPR,0,NA,NA,NA
10.21203/rs.3.rs-24587/v1,PPR158412,PPR,0,NA,NA,NA
10.21203/rs.3.rs-26603/v1,PPR161565,PPR,0,NA,NA,NA
10.21203/rs.3.rs-29530/v1,PPR164698,PPR,1,32720239,MED,Preprint of
10.21203/rs.3.rs-22040/v1,PPR149055,PPR,1,32425009,MED,Preprint of
10.21203/rs.3.rs-68712/v1,PPR209056,PPR,0,NA,NA,NA
10.21203/rs.3.rs-41348/v1,PPR188338,PPR,0,NA,NA,NA
10.21203/rs.3.rs-43706/v1,PPR188277,PPR,0,NA,NA,NA
10.21203/rs.3.rs-24325/v1,PPR154079,PPR,0,NA,NA,NA
10.21203/rs.3.rs-31142/v1,PPR166288,PPR,0,NA,NA,NA
10.21203/rs.3.rs-28186/v1,PPR161323,PPR,0,NA,NA,NA
10.21203/rs.3.rs-49602/v1,PPR194187,PPR,1,33274196,MED,Preprint of
10.21203/rs.3.rs-27790/v1,PPR165308,PPR,1,33067524,MED,Preprint of
10.21203/rs.3.rs-34729/v1,PPR175403,PPR,0,NA,NA,NA
10.21203/rs.3.rs-22479/v1,PPR157143,PPR,0,NA,NA,NA
10.21203/rs.3.rs-38585/v1,PPR181850,PPR,0,NA,NA,NA
10.21203/rs.3.rs-30959/v1,PPR168895,PPR,0,NA,NA,NA
10.21203/rs.3.rs-85423/v1,PPR222376,PPR,0,NA,NA,NA
10.21203/rs.3.rs-37464/v1,PPR183144,PPR,0,NA,NA,NA
10.21203/rs.3.rs-23192/v1,PPR156069,PPR,1,32734556,MED,Preprint of
10.21203/rs.3.rs-33620/v1,PPR173627,PPR,0,NA,NA,NA
10.21203/rs.3.rs-25147/v1,PPR156731,PPR,0,NA,NA,NA
10.21203/rs.3.rs-115220/v1,PPR246245,PPR,0,NA,NA,NA
10.21203/rs.3.rs-96164/v1,PPR230223,PPR,0,NA,NA,NA
10.21203/rs.3.rs-44158/v1,PPR190737,PPR,0,NA,NA,NA
10.21203/rs.3.rs-39961/v1,PPR187720,PPR,0,NA,NA,NA
10.21203/rs.3.rs-94864/v1,PPR228623,PPR,0,NA,NA,NA
10.21203/rs.3.rs-40787/v1,PPR186257,PPR,0,NA,NA,NA
10.21203/rs.3.rs-103439/v1,PPR235240,PPR,0,NA,NA,NA
10.21203/rs.3.rs-56281/v1,PPR201990,PPR,0,NA,NA,NA
10.21203/rs.3.rs-99735/v1,PPR233182,PPR,0,NA,NA,NA
10.21203/rs.3.rs-32539/v1,PPR170599,PPR,0,NA,NA,NA
10.21203/rs.3.rs-112504/v1,PPR241178,PPR,0,NA,NA,NA
10.21203/rs.3.rs-24935/v1,PPR159627,PPR,1,32552867,MED,Preprint of
10.21203/rs.3.rs-42603/v1,PPR188372,PPR,1,33208116,MED,Preprint of
10.21203/rs.3.rs-75938/v1,PPR215061,PPR,0,NA,NA,NA
10.21203/rs.3.rs-34002/v1,PPR172938,PPR,0,NA,NA,NA
10.21203/rs.3.rs-76052/v1,PPR216565,PPR,0,NA,NA,NA
10.21203/rs.3.rs-34183/v1,PPR177931,PPR,0,NA,NA,NA
10.21203/rs.3.rs-114721/v1,PPR251805,PPR,0,NA,NA,NA
10.21203/rs.3.rs-18038/v1,PPR122583,PPR,0,NA,NA,NA
10.21203/rs.3.rs-36747/v1,PPR180217,PPR,0,NA,NA,NA
10.21203/rs.3.rs-59411/v1,PPR202537,PPR,0,NA,NA,NA
10.21203/rs.3.rs-33242/v1,PPR172022,PPR,0,NA,NA,NA
10.21203/rs.3.rs-72699/v1,PPR211871,PPR,0,NA,NA,NA
10.21203/rs.3.rs-57181/v1,PPR199737,PPR,0,NA,NA,NA
10.21203/rs.3.rs-104503/v1,PPR238051,PPR,0,NA,NA,NA
10.21203/rs.3.rs-30357/v1,PPR165784,PPR,0,NA,NA,NA
10.21203/rs.3.rs-59638/v1,PPR209535,PPR,0,NA,NA,NA
10.21203/rs.3.rs-102329/v1,PPR236596,PPR,0,NA,NA,NA
10.21203/rs.3.rs-33259/v1,PPR172244,PPR,1,32725312,MED,Preprint of
10.21203/rs.3.rs-64258/v1,PPR206192,PPR,0,NA,NA,NA
10.21203/rs.3.rs-27322/v1,PPR159709,PPR,0,NA,NA,NA
10.21203/rs.3.rs-40296/v1,PPR187354,PPR,0,NA,NA,NA
10.21203/rs.3.rs-33408/v1,PPR175887,PPR,0,NA,NA,NA
10.21203/rs.3.rs-83524/v1,PPR220105,PPR,0,NA,NA,NA
10.21203/rs.3.rs-98904/v1,PPR232527,PPR,0,NA,NA,NA
10.21203/rs.3.rs-80603/v1,PPR219548,PPR,0,NA,NA,NA
10.21203/rs.3.rs-41724/v1,PPR187844,PPR,0,NA,NA,NA
10.21203/rs.3.rs-38100/v1,PPR181928,PPR,0,NA,NA,NA
10.21203/rs.3.rs-28455/v1,PPR170538,PPR,0,NA,NA,NA
10.21203/rs.3.rs-36934/v1,PPR188297,PPR,0,NA,NA,NA
10.21203/rs.3.rs-38725/v1,PPR187381,PPR,0,NA,NA,NA
10.21203/rs.3.rs-18641/v1,PPR121860,PPR,0,NA,NA,NA
10.21203/rs.3.rs-87060/v1,PPR223338,PPR,0,NA,NA,NA
10.21203/rs.3.rs-117456/v1,PPR247694,PPR,0,NA,NA,NA
10.21203/rs.3.rs-84184/v1,PPR219981,PPR,0,NA,NA,NA
10.21203/rs.3.rs-33345/v1,PPR172949,PPR,0,NA,NA,NA
10.21203/rs.3.rs-119056/v1,PPR248355,PPR,0,NA,NA,NA
10.21203/rs.3.rs-116788/v1,PPR248584,PPR,0,NA,NA,NA
10.21203/rs.3.rs-41460/v1,PPR189845,PPR,0,NA,NA,NA
10.21203/rs.3.rs-96519/v1,PPR229510,PPR,0,NA,NA,NA
10.21203/rs.3.rs-34512/v1,PPR173690,PPR,0,NA,NA,NA
10.21203/rs.3.rs-32372/v1,PPR175894,PPR,0,NA,NA,NA
10.21203/rs.3.rs-115156/v1,PPR246845,PPR,0,NA,NA,NA
10.21203/rs.3.rs-28163/v1,PPR161318,PPR,0,NA,NA,NA
10.21203/rs.3.rs-117124/v1,PPR248591,PPR,0,NA,NA,NA
10.21203/rs.3.rs-60005/v1,PPR240257,PPR,0,NA,NA,NA
10.21203/rs.3.rs-30297/v1,PPR170626,PPR,0,NA,NA,NA
10.21203/rs.3.rs-106242/v1,PPR237353,PPR,0,NA,NA,NA
10.21203/rs.3.rs-48087/v1,PPR200698,PPR,0,NA,NA,NA
10.21203/rs.3.rs-37854/v1,PPR180730,PPR,0,NA,NA,NA
10.21203/rs.3.rs-41357/v1,PPR187768,PPR,0,NA,NA,NA
10.21203/rs.3.rs-111265/v1,PPR241366,PPR,0,NA,NA,NA
10.21203/rs.3.rs-30389/v1,PPR165783,PPR,1,32592114,MED,Preprint of
10.21203/rs.3.rs-88708/v1,PPR223992,PPR,0,NA,NA,NA
10.21203/rs.3.rs-79977/v1,PPR216062,PPR,0,NA,NA,NA
10.21203/rs.3.rs-80358/v1,PPR220382,PPR,0,NA,NA,NA
10.21203/rs.3.rs-24303/v1,PPR155594,PPR,0,NA,NA,NA
10.21203/rs.3.rs-66763/v1,PPR209221,PPR,0,NA,NA,NA
10.21203/rs.3.rs-94820/v1,PPR227899,PPR,0,NA,NA,NA
10.21203/rs.3.rs-35770/v1,PPR177020,PPR,0,NA,NA,NA
10.21203/rs.3.rs-38634/v1,PPR184890,PPR,0,NA,NA,NA
10.21203/rs.3.rs-38108/v1,PPR184758,PPR,0,NA,NA,NA
10.21203/rs.3.rs-46942/v1,PPR190984,PPR,1,32939458,MED,Preprint of
10.21203/rs.3.rs-23961/v1,PPR153165,PPR,0,NA,NA,NA
10.21203/rs.3.rs-41998/v1,PPR190211,PPR,0,NA,NA,NA
10.21203/rs.3.rs-76512/v1,PPR214853,PPR,0,NA,NA,NA
10.21203/rs.3.rs-104496/v1,PPR238048,PPR,0,NA,NA,NA
10.21203/rs.3.pex-941/v1,PPR161654,PPR,1,32978602,MED,Preprint of
10.21203/rs.3.rs-18932/v1,PPR138331,PPR,0,NA,NA,NA
10.21203/rs.3.rs-110285/v1,PPR247122,PPR,0,NA,NA,NA
10.21203/rs.3.rs-30481/v1,PPR166592,PPR,1,32591888,MED,Preprint of
10.21203/rs.3.rs-55265/v1,PPR198599,PPR,0,NA,NA,NA
10.21203/rs.3.rs-122352/v1,PPR252452,PPR,0,NA,NA,NA
10.21203/rs.3.rs-97877/v1,PPR232683,PPR,0,NA,NA,NA
10.21203/rs.3.rs-32527/v1,PPR171162,PPR,0,NA,NA,NA
10.21203/rs.3.rs-40310/v1,PPR205882,PPR,0,NA,NA,NA
