source,identifier,posted_date,is_preprint_of,preprint_of_doi,published_date,published_journal,published_publisher,delay_in_days
SSRN,10.2139/ssrn.3582747,2020-05-26,NA,NA,NA,NA,NA,NA
SSRN,10.2139/ssrn.3657066,2020-07-27,NA,NA,NA,NA,NA,NA
SSRN,10.2139/ssrn.3606774,2020-05-21,NA,NA,NA,NA,NA,NA
SSRN,10.2139/ssrn.3618105,2020-07-20,NA,NA,NA,NA,NA,NA
SSRN,10.2139/ssrn.3698310,2020-09-26,NA,NA,NA,NA,NA,NA
SSRN,10.2139/ssrn.3631288,2020-08-12,NA,NA,NA,NA,NA,NA
SSRN,10.2139/ssrn.3592862,2020-05-11,NA,NA,NA,NA,NA,NA
SSRN,10.2139/ssrn.3559580,2020-04-01,NA,NA,NA,NA,NA,NA
SSRN,10.2139/ssrn.3638084,2020-09-30,NA,NA,NA,NA,NA,NA
SSRN,10.2139/ssrn.3627299,2020-08-04,NA,NA,NA,NA,NA,NA
SSRN,10.2139/ssrn.3576903,2020-05-05,NA,NA,NA,NA,NA,NA
SSRN,10.2139/ssrn.3678029,2020-08-24,NA,NA,NA,NA,NA,NA
SSRN,10.2139/ssrn.3599501,2020-05-13,NA,NA,NA,NA,NA,NA
SSRN,10.2139/ssrn.3571706,2020-04-15,NA,NA,NA,NA,NA,NA
SSRN,10.2139/ssrn.3682535,2020-09-18,NA,NA,NA,NA,NA,NA
SSRN,10.2139/ssrn.3636820,2020-07-02,NA,NA,NA,NA,NA,NA
SSRN,10.2139/ssrn.3600070,2020-05-14,NA,NA,NA,NA,NA,NA
SSRN,10.2139/ssrn.3693678,2020-09-16,NA,NA,NA,NA,NA,NA
SSRN,10.2139/ssrn.3697209,2020-09-23,NA,NA,NA,NA,NA,NA
SSRN,10.2139/ssrn.3555980,2020-03-18,NA,NA,NA,NA,NA,NA
SSRN,10.2139/ssrn.3607706,2020-05-22,NA,NA,NA,NA,NA,NA
SSRN,10.2139/ssrn.3569845,2020-04-14,NA,NA,NA,NA,NA,NA
SSRN,10.2139/ssrn.3570041,2020-04-07,NA,NA,NA,NA,NA,NA
SSRN,10.2139/ssrn.3633120,2020-08-12,NA,NA,NA,NA,NA,NA
SSRN,10.2139/ssrn.3645935,2020-07-10,NA,NA,NA,NA,NA,NA
SSRN,10.2139/ssrn.3671087,2020-08-14,NA,NA,NA,NA,NA,NA
SSRN,10.2139/ssrn.3685734,2020-09-09,NA,NA,NA,NA,NA,NA
SSRN,10.2139/ssrn.3626108,2020-06-17,NA,NA,NA,NA,NA,NA
SSRN,10.2139/ssrn.3582777,2020-05-20,NA,NA,NA,NA,NA,NA
SSRN,10.2139/ssrn.3636484,2020-07-10,NA,NA,NA,NA,NA,NA
SSRN,10.2139/ssrn.3594115,2020-05-12,NA,NA,NA,NA,NA,NA
SSRN,10.2139/ssrn.3689568,2020-09-11,NA,NA,NA,NA,NA,NA
SSRN,10.2139/ssrn.3564463,2020-03-31,NA,NA,NA,NA,NA,NA
SSRN,10.2139/ssrn.3608085,2020-07-08,NA,NA,NA,NA,NA,NA
SSRN,10.2139/ssrn.3637825,2020-06-30,NA,NA,NA,NA,NA,NA
SSRN,10.2139/ssrn.3640428,2020-07-13,NA,NA,NA,NA,NA,NA
SSRN,10.2139/ssrn.3707278,2020-10-09,NA,NA,NA,NA,NA,NA
SSRN,10.2139/ssrn.3588829,2020-05-11,NA,NA,NA,NA,NA,NA
SSRN,10.2139/ssrn.3631461,2020-07-21,NA,NA,NA,NA,NA,NA
SSRN,10.2139/ssrn.3673602,2020-09-17,NA,NA,NA,NA,NA,NA
SSRN,10.2139/ssrn.3633181,2020-09-07,NA,NA,NA,NA,NA,NA
SSRN,10.2139/ssrn.3594957,2020-05-11,NA,NA,NA,NA,NA,NA
SSRN,10.2139/ssrn.3562329,2020-04-07,NA,NA,NA,NA,NA,NA
SSRN,10.2139/ssrn.3646414,2020-07-09,NA,NA,NA,NA,NA,NA
SSRN,10.2139/ssrn.3621769,2020-06-08,NA,NA,NA,NA,NA,NA
SSRN,10.2139/ssrn.3650390,2020-07-20,NA,NA,NA,NA,NA,NA
SSRN,10.2139/ssrn.3684330,2020-09-01,NA,NA,NA,NA,NA,NA
SSRN,10.2139/ssrn.3627305,2020-08-05,NA,NA,NA,NA,NA,NA
SSRN,10.2139/ssrn.3597190,2020-05-11,NA,NA,NA,NA,NA,NA
SSRN,10.2139/ssrn.3572341,2020-04-10,NA,NA,NA,NA,NA,NA
SSRN,10.2139/ssrn.3625840,2020-06-22,NA,NA,NA,NA,NA,NA
SSRN,10.2139/ssrn.3626149,2020-06-24,NA,NA,NA,NA,NA,NA
SSRN,10.2139/ssrn.3552836,2020-03-24,NA,NA,NA,NA,NA,NA
SSRN,10.2139/ssrn.3559398,2020-03-24,NA,NA,NA,NA,NA,NA
SSRN,10.2139/ssrn.3600629,2020-05-14,NA,NA,NA,NA,NA,NA
SSRN,10.2139/ssrn.3678425,2020-08-23,NA,NA,NA,NA,NA,NA
SSRN,10.2139/ssrn.3554557,2020-03-16,NA,NA,NA,NA,NA,NA
SSRN,10.2139/ssrn.3590694,2020-05-04,NA,NA,NA,NA,NA,NA
SSRN,10.2139/ssrn.3580626,2020-04-22,NA,NA,NA,NA,NA,NA
SSRN,10.2139/ssrn.3667367,2020-08-09,NA,NA,NA,NA,NA,NA
SSRN,10.2139/ssrn.3602973,2020-05-17,NA,NA,NA,NA,NA,NA
SSRN,10.2139/ssrn.3640355,2020-07-01,NA,NA,NA,NA,NA,NA
SSRN,10.2139/ssrn.3635907,2020-06-30,NA,NA,NA,NA,NA,NA
SSRN,10.2139/ssrn.3596040,2020-05-08,NA,NA,NA,NA,NA,NA
SSRN,10.2139/ssrn.3555261,2020-03-30,NA,NA,NA,NA,NA,NA
SSRN,10.2139/ssrn.3557962,2020-03-23,NA,NA,NA,NA,NA,NA
SSRN,10.2139/ssrn.3587048,2020-04-28,NA,NA,NA,NA,NA,NA
SSRN,10.2139/ssrn.3585449,2020-05-01,NA,NA,NA,NA,NA,NA
SSRN,10.2139/ssrn.3550027,2020-03-13,NA,NA,NA,NA,NA,NA
SSRN,10.2139/ssrn.3613554,2020-05-29,NA,NA,NA,NA,NA,NA
SSRN,10.2139/ssrn.3698956,2020-09-26,NA,NA,NA,NA,NA,NA
SSRN,10.2139/ssrn.3538063,2020-02-18,NA,NA,NA,NA,NA,NA
SSRN,10.2139/ssrn.3537089,2020-02-13,NA,NA,NA,NA,NA,NA
SSRN,10.2139/ssrn.3566747,2020-04-03,NA,NA,NA,NA,NA,NA
SSRN,10.2139/ssrn.3582210,2020-04-26,NA,NA,NA,NA,NA,NA
SSRN,10.2139/ssrn.3662787,2020-08-13,NA,NA,NA,NA,NA,NA
SSRN,10.2139/ssrn.3660232,2020-08-04,NA,NA,NA,NA,NA,NA
SSRN,10.2139/ssrn.3592013,2020-05-04,NA,NA,NA,NA,NA,NA
SSRN,10.2139/ssrn.3637217,2020-07-01,NA,NA,NA,NA,NA,NA
SSRN,10.2139/ssrn.3677228,2020-09-22,NA,NA,NA,NA,NA,NA
SSRN,10.2139/ssrn.3599609,2020-05-13,NA,NA,NA,NA,NA,NA
SSRN,10.2139/ssrn.3564427,2020-04-09,NA,NA,NA,NA,NA,NA
SSRN,10.2139/ssrn.3586679,2020-06-01,NA,NA,NA,NA,NA,NA
SSRN,10.2139/ssrn.3676570,2020-09-08,NA,NA,NA,NA,NA,NA
SSRN,10.2139/ssrn.3627338,2020-08-06,NA,NA,NA,NA,NA,NA
SSRN,10.2139/ssrn.3605151,2020-07-27,NA,NA,NA,NA,NA,NA
SSRN,10.2139/ssrn.3672334,2020-10-08,NA,NA,NA,NA,NA,NA
SSRN,10.2139/ssrn.3588532,2020-07-16,NA,NA,NA,NA,NA,NA
SSRN,10.2139/ssrn.3566216,2020-04-09,NA,NA,NA,NA,NA,NA
SSRN,10.2139/ssrn.3576956,2020-05-07,NA,NA,NA,NA,NA,NA
SSRN,10.2139/ssrn.3605251,2020-06-23,NA,NA,NA,NA,NA,NA
SSRN,10.2139/ssrn.3582769,2020-05-12,NA,NA,NA,NA,NA,NA
SSRN,10.2139/ssrn.3605289,2020-07-27,NA,NA,NA,NA,NA,NA
SSRN,10.2139/ssrn.3568766,2020-04-09,NA,NA,NA,NA,NA,NA
SSRN,10.2139/ssrn.3590468,2020-06-04,NA,NA,NA,NA,NA,NA
SSRN,10.2139/ssrn.3609586,2020-05-27,NA,NA,NA,NA,NA,NA
SSRN,10.2139/ssrn.3582858,2020-05-22,NA,NA,NA,NA,NA,NA
SSRN,10.2139/ssrn.3616671,2020-06-08,NA,NA,NA,NA,NA,NA
SSRN,10.2139/ssrn.3676211,2020-10-10,NA,NA,NA,NA,NA,NA
SSRN,10.2139/ssrn.3608140,2020-07-15,NA,NA,NA,NA,NA,NA
SSRN,10.2139/ssrn.3695995,2020-09-21,NA,NA,NA,NA,NA,NA
SSRN,10.2139/ssrn.3652004,2020-07-23,NA,NA,NA,NA,NA,NA
SSRN,10.2139/ssrn.3605514,2020-05-20,NA,NA,NA,NA,NA,NA
SSRN,10.2139/ssrn.3637378,2020-07-01,NA,NA,NA,NA,NA,NA
SSRN,10.2139/ssrn.3612898,2020-06-16,NA,NA,NA,NA,NA,NA
SSRN,10.2139/ssrn.3572861,2020-04-20,NA,NA,NA,NA,NA,NA
SSRN,10.2139/ssrn.3588538,2020-06-03,NA,NA,NA,NA,NA,NA
SSRN,10.2139/ssrn.3607593,2020-05-26,NA,NA,NA,NA,NA,NA
SSRN,10.2139/ssrn.3601615,2020-05-19,NA,NA,NA,NA,NA,NA
SSRN,10.2139/ssrn.3663320,2020-08-07,NA,NA,NA,NA,NA,NA
SSRN,10.2139/ssrn.3616160,2020-07-16,NA,NA,NA,NA,NA,NA
SSRN,10.2139/ssrn.3560361,2020-03-27,NA,NA,NA,NA,NA,NA
SSRN,10.2139/ssrn.3588535,2020-06-02,NA,NA,NA,NA,NA,NA
SSRN,10.2139/ssrn.3605134,2020-06-17,NA,NA,NA,NA,NA,NA
SSRN,10.2139/ssrn.3543605,2020-02-28,NA,NA,NA,NA,NA,NA
SSRN,10.2139/ssrn.3608057,2020-07-10,NA,NA,NA,NA,NA,NA
SSRN,10.2139/ssrn.3631095,2020-06-26,NA,NA,NA,NA,NA,NA
SSRN,10.2139/ssrn.3634826,2020-09-23,NA,NA,NA,NA,NA,NA
SSRN,10.2139/ssrn.3614147,2020-06-11,NA,NA,NA,NA,NA,NA
SSRN,10.2139/ssrn.3558015,2020-04-01,NA,NA,NA,NA,NA,NA
SSRN,10.2139/ssrn.3650227,2020-07-20,NA,NA,NA,NA,NA,NA
SSRN,10.2139/ssrn.3624233,2020-07-29,NA,NA,NA,NA,NA,NA
SSRN,10.2139/ssrn.3640259,2020-07-08,NA,NA,NA,NA,NA,NA
SSRN,10.2139/ssrn.3640836,2020-07-02,NA,NA,NA,NA,NA,NA
SSRN,10.2139/ssrn.3611974,2020-06-30,NA,NA,NA,NA,NA,NA
SSRN,10.2139/ssrn.3594582,2020-06-11,NA,NA,NA,NA,NA,NA
SSRN,10.2139/ssrn.3576828,2020-04-28,NA,NA,NA,NA,NA,NA
SSRN,10.2139/ssrn.3675431,2020-08-25,NA,NA,NA,NA,NA,NA
SSRN,10.2139/ssrn.3552854,2020-03-24,NA,NA,NA,NA,NA,NA
SSRN,10.2139/ssrn.3657535,2020-08-17,NA,NA,NA,NA,NA,NA
SSRN,10.2139/ssrn.3541116,2020-02-24,NA,NA,NA,NA,NA,NA
SSRN,10.2139/ssrn.3681984,2020-09-29,NA,NA,NA,NA,NA,NA
SSRN,10.2139/ssrn.3648224,2020-08-07,NA,NA,NA,NA,NA,NA
SSRN,10.2139/ssrn.3566208,2020-04-09,NA,NA,NA,NA,NA,NA
SSRN,10.2139/ssrn.3650574,2020-07-15,NA,NA,NA,NA,NA,NA
SSRN,10.2139/ssrn.3636978,2020-07-07,NA,NA,NA,NA,NA,NA
SSRN,10.2139/ssrn.3608096,2020-07-08,NA,NA,NA,NA,NA,NA
SSRN,10.2139/ssrn.3696749,2020-10-09,NA,NA,NA,NA,NA,NA
SSRN,10.2139/ssrn.3646571,2020-07-09,NA,NA,NA,NA,NA,NA
SSRN,10.2139/ssrn.3605137,2020-06-30,NA,NA,NA,NA,NA,NA
SSRN,10.2139/ssrn.3555145,2020-03-17,NA,NA,NA,NA,NA,NA
SSRN,10.2139/ssrn.3669324,2020-08-13,NA,NA,NA,NA,NA,NA
SSRN,10.2139/ssrn.3697116,2020-09-24,NA,NA,NA,NA,NA,NA
SSRN,10.2139/ssrn.3608076,2020-07-13,NA,NA,NA,NA,NA,NA
SSRN,10.2139/ssrn.3666224,2020-08-27,NA,NA,NA,NA,NA,NA
SSRN,10.2139/ssrn.3692807,2020-09-21,NA,NA,NA,NA,NA,NA
SSRN,10.2139/ssrn.3627265,2020-06-09,NA,NA,NA,NA,NA,NA
SSRN,10.2139/ssrn.3594600,2020-06-11,NA,NA,NA,NA,NA,NA
SSRN,10.2139/ssrn.3684128,2020-09-03,NA,NA,NA,NA,NA,NA
SSRN,10.2139/ssrn.3590771,2020-05-11,NA,NA,NA,NA,NA,NA
SSRN,10.2139/ssrn.3670616,2020-10-09,NA,NA,NA,NA,NA,NA
SSRN,10.2139/ssrn.3570696,2020-04-07,NA,NA,NA,NA,NA,NA
SSRN,10.2139/ssrn.3574066,2020-04-14,NA,NA,NA,NA,NA,NA
SSRN,10.2139/ssrn.3548748,2020-03-06,NA,NA,NA,NA,NA,NA
SSRN,10.2139/ssrn.3568847,2020-04-06,NA,NA,NA,NA,NA,NA
SSRN,10.2139/ssrn.3684788,2020-09-18,NA,NA,NA,NA,NA,NA
SSRN,10.2139/ssrn.3556648,2020-03-27,NA,NA,NA,NA,NA,NA
SSRN,10.2139/ssrn.3582752,2020-05-27,NA,NA,NA,NA,NA,NA
SSRN,10.2139/ssrn.3625653,2020-06-17,NA,NA,NA,NA,NA,NA
SSRN,10.2139/ssrn.3659092,2020-08-04,NA,NA,NA,NA,NA,NA
SSRN,10.2139/ssrn.3602780,2020-05-19,NA,NA,NA,NA,NA,NA
SSRN,10.2139/ssrn.3634114,2020-06-24,NA,NA,NA,NA,NA,NA
SSRN,10.2139/ssrn.3568750,2020-04-07,NA,NA,NA,NA,NA,NA
SSRN,10.2139/ssrn.3569909,2020-04-07,NA,NA,NA,NA,NA,NA
SSRN,10.2139/ssrn.3554746,2020-03-23,NA,NA,NA,NA,NA,NA
SSRN,10.2139/ssrn.3593514,2020-05-05,NA,NA,NA,NA,NA,NA
SSRN,10.2139/ssrn.3622408,2020-07-28,NA,NA,NA,NA,NA,NA
SSRN,10.2139/ssrn.3594240,2020-05-12,NA,NA,NA,NA,NA,NA
SSRN,10.2139/ssrn.3555252,2020-03-26,NA,NA,NA,NA,NA,NA
SSRN,10.2139/ssrn.3612555,2020-06-02,NA,NA,NA,NA,NA,NA
SSRN,10.2139/ssrn.3632992,2020-06-30,NA,NA,NA,NA,NA,NA
SSRN,10.2139/ssrn.3576381,2020-04-21,NA,NA,NA,NA,NA,NA
SSRN,10.2139/ssrn.3576587,2020-04-16,NA,NA,NA,NA,NA,NA
SSRN,10.2139/ssrn.3594577,2020-06-10,NA,NA,NA,NA,NA,NA
SSRN,10.2139/ssrn.3576870,2020-05-07,NA,NA,NA,NA,NA,NA
SSRN,10.2139/ssrn.3574385,2020-04-13,NA,NA,NA,NA,NA,NA
SSRN,10.2139/ssrn.3588543,2020-06-02,NA,NA,NA,NA,NA,NA
SSRN,10.2139/ssrn.3579183,2020-04-22,NA,NA,NA,NA,NA,NA
SSRN,10.2139/ssrn.3605126,2020-06-16,NA,NA,NA,NA,NA,NA
SSRN,10.2139/ssrn.3629491,2020-08-11,NA,NA,NA,NA,NA,NA
SSRN,10.2139/ssrn.3670675,2020-10-04,NA,NA,NA,NA,NA,NA
SSRN,10.2139/ssrn.3590454,2020-06-03,NA,NA,NA,NA,NA,NA
SSRN,10.2139/ssrn.3594550,2020-06-08,NA,NA,NA,NA,NA,NA
SSRN,10.2139/ssrn.3668364,2020-08-30,NA,NA,NA,NA,NA,NA
SSRN,10.2139/ssrn.3622655,2020-06-16,NA,NA,NA,NA,NA,NA
SSRN,10.2139/ssrn.3564410,2020-04-15,NA,NA,NA,NA,NA,NA
SSRN,10.2139/ssrn.3564426,2020-04-09,NA,NA,NA,NA,NA,NA
SSRN,10.2139/ssrn.3566170,2020-04-09,NA,NA,NA,NA,NA,NA
SSRN,10.2139/ssrn.3572881,2020-04-22,NA,NA,NA,NA,NA,NA
SSRN,10.2139/ssrn.3624222,2020-07-29,NA,NA,NA,NA,NA,NA
SSRN,10.2139/ssrn.3622402,2020-07-28,NA,NA,NA,NA,NA,NA
SSRN,10.2139/ssrn.3600646,2020-05-17,NA,NA,NA,NA,NA,NA
SSRN,10.2139/ssrn.3597247,2020-05-11,NA,NA,NA,NA,NA,NA
SSRN,10.2139/ssrn.3692789,2020-09-15,NA,NA,NA,NA,NA,NA
SSRN,10.2139/ssrn.3671005,2020-08-20,NA,NA,NA,NA,NA,NA
SSRN,10.2139/ssrn.3612738,2020-05-28,NA,NA,NA,NA,NA,NA
SSRN,10.2139/ssrn.3551390,2020-03-23,NA,NA,NA,NA,NA,NA
SSRN,10.2139/ssrn.3663900,2020-08-05,NA,NA,NA,NA,NA,NA
SSRN,10.2139/ssrn.3703966,2020-10-08,NA,NA,NA,NA,NA,NA
SSRN,10.2139/ssrn.3604144,2020-05-21,NA,NA,NA,NA,NA,NA
SSRN,10.2139/ssrn.3623432,2020-06-09,NA,NA,NA,NA,NA,NA
SSRN,10.2139/ssrn.3632508,2020-06-30,NA,NA,NA,NA,NA,NA
SSRN,10.2139/ssrn.3547416,2020-03-02,NA,NA,NA,NA,NA,NA
SSRN,10.2139/ssrn.3623819,2020-06-12,NA,NA,NA,NA,NA,NA
SSRN,10.2139/ssrn.3676222,2020-10-10,NA,NA,NA,NA,NA,NA
SSRN,10.2139/ssrn.3557745,2020-04-08,NA,NA,NA,NA,NA,NA
SSRN,10.2139/ssrn.3638859,2020-07-07,NA,NA,NA,NA,NA,NA
SSRN,10.2139/ssrn.3537083,2020-02-13,NA,NA,NA,NA,NA,NA
SSRN,10.2139/ssrn.3681126,2020-09-02,NA,NA,NA,NA,NA,NA
SSRN,10.2139/ssrn.3572697,2020-04-15,NA,NA,NA,NA,NA,NA
SSRN,10.2139/ssrn.3641939,2020-07-07,NA,NA,NA,NA,NA,NA
SSRN,10.2139/ssrn.3544810,2020-03-02,NA,NA,NA,NA,NA,NA
SSRN,10.2139/ssrn.3669187,2020-09-29,NA,NA,NA,NA,NA,NA
SSRN,10.2139/ssrn.3567587,2020-04-03,NA,NA,NA,NA,NA,NA
SSRN,10.2139/ssrn.3604729,2020-05-22,NA,NA,NA,NA,NA,NA
SSRN,10.2139/ssrn.3572541,2020-04-14,NA,NA,NA,NA,NA,NA
SSRN,10.2139/ssrn.3595311,2020-05-07,NA,NA,NA,NA,NA,NA
SSRN,10.2139/ssrn.3634544,2020-06-25,NA,NA,NA,NA,NA,NA
SSRN,10.2139/ssrn.3691564,2020-09-14,NA,NA,NA,NA,NA,NA
SSRN,10.2139/ssrn.3582890,2020-06-22,NA,NA,NA,NA,NA,NA
SSRN,10.2139/ssrn.3634871,2020-09-24,NA,NA,NA,NA,NA,NA
SSRN,10.2139/ssrn.3670672,2020-10-04,NA,NA,NA,NA,NA,NA
SSRN,10.2139/ssrn.3612943,2020-05-28,NA,NA,NA,NA,NA,NA
SSRN,10.2139/ssrn.3576237,2020-04-16,NA,NA,NA,NA,NA,NA
SSRN,10.2139/ssrn.3616714,2020-06-02,NA,NA,NA,NA,NA,NA
SSRN,10.2139/ssrn.3555152,2020-03-18,NA,NA,NA,NA,NA,NA
SSRN,10.2139/ssrn.3599764,2020-05-13,NA,NA,NA,NA,NA,NA
SSRN,10.2139/ssrn.3580645,2020-04-22,NA,NA,NA,NA,NA,NA
SSRN,10.2139/ssrn.3624495,2020-06-12,NA,NA,NA,NA,NA,NA
SSRN,10.2139/ssrn.3666297,2020-09-16,NA,NA,NA,NA,NA,NA
SSRN,10.2139/ssrn.3638284,2020-10-01,NA,NA,NA,NA,NA,NA
SSRN,10.2139/ssrn.3599535,2020-05-22,NA,NA,NA,NA,NA,NA
SSRN,10.2139/ssrn.3672378,2020-08-13,NA,NA,NA,NA,NA,NA
SSRN,10.2139/ssrn.3610987,2020-05-26,NA,NA,NA,NA,NA,NA
SSRN,10.2139/ssrn.3605881,2020-05-20,NA,NA,NA,NA,NA,NA
SSRN,10.2139/ssrn.3609081,2020-05-26,NA,NA,NA,NA,NA,NA
SSRN,10.2139/ssrn.3560666,2020-03-25,NA,NA,NA,NA,NA,NA
SSRN,10.2139/ssrn.3596058,2020-05-12,NA,NA,NA,NA,NA,NA
SSRN,10.2139/ssrn.3702208,2020-09-30,NA,NA,NA,NA,NA,NA
SSRN,10.2139/ssrn.3557996,2020-04-01,NA,NA,NA,NA,NA,NA
SSRN,10.2139/ssrn.3594640,2020-06-11,NA,NA,NA,NA,NA,NA
SSRN,10.2139/ssrn.3633230,2020-09-21,NA,NA,NA,NA,NA,NA
SSRN,10.2139/ssrn.3648562,2020-07-20,NA,NA,NA,NA,NA,NA
SSRN,10.2139/ssrn.3608576,2020-05-27,NA,NA,NA,NA,NA,NA
SSRN,10.2139/ssrn.3635167,2020-06-30,NA,NA,NA,NA,NA,NA
SSRN,10.2139/ssrn.3605258,2020-06-23,NA,NA,NA,NA,NA,NA
SSRN,10.2139/ssrn.3605120,2020-06-16,NA,NA,NA,NA,NA,NA
SSRN,10.2139/ssrn.3690517,2020-09-11,NA,NA,NA,NA,NA,NA
SSRN,10.2139/ssrn.3637994,2020-07-01,NA,NA,NA,NA,NA,NA
SSRN,10.2139/ssrn.3584039,2020-04-24,NA,NA,NA,NA,NA,NA
SSRN,10.2139/ssrn.3614877,2020-06-08,NA,NA,NA,NA,NA,NA
SSRN,10.2139/ssrn.3684813,2020-09-01,NA,NA,NA,NA,NA,NA
SSRN,10.2139/ssrn.3616014,2020-07-14,NA,NA,NA,NA,NA,NA
SSRN,10.2139/ssrn.3598818,2020-05-19,NA,NA,NA,NA,NA,NA
SSRN,10.2139/ssrn.3576939,2020-05-05,NA,NA,NA,NA,NA,NA
SSRN,10.2139/ssrn.3665993,2020-08-04,NA,NA,NA,NA,NA,NA
SSRN,10.2139/ssrn.3634265,2020-07-09,NA,NA,NA,NA,NA,NA
SSRN,10.2139/ssrn.3621152,2020-06-16,NA,NA,NA,NA,NA,NA
SSRN,10.2139/ssrn.3673600,2020-08-14,NA,NA,NA,NA,NA,NA
SSRN,10.2139/ssrn.3587713,2020-05-05,NA,NA,NA,NA,NA,NA
SSRN,10.2139/ssrn.3576816,2020-04-28,NA,NA,NA,NA,NA,NA
SSRN,10.2139/ssrn.3619786,2020-08-21,NA,NA,NA,NA,NA,NA
SSRN,10.2139/ssrn.3701676,2020-09-29,NA,NA,NA,NA,NA,NA
SSRN,10.2139/ssrn.3562570,2020-03-30,NA,NA,NA,NA,NA,NA
SSRN,10.2139/ssrn.3569866,2020-04-14,NA,NA,NA,NA,NA,NA
SSRN,10.2139/ssrn.3587212,2020-05-05,NA,NA,NA,NA,NA,NA
SSRN,10.2139/ssrn.3597973,2020-05-13,NA,NA,NA,NA,NA,NA
SSRN,10.2139/ssrn.3582665,2020-05-01,NA,NA,NA,NA,NA,NA
SSRN,10.2139/ssrn.3654626,2020-07-20,NA,NA,NA,NA,NA,NA
SSRN,10.2139/ssrn.3651275,2020-07-20,NA,NA,NA,NA,NA,NA
SSRN,10.2139/ssrn.3675408,2020-10-07,NA,NA,NA,NA,NA,NA
SSRN,10.2139/ssrn.3657594,2020-08-07,NA,NA,NA,NA,NA,NA
SSRN,10.2139/ssrn.3593144,2020-05-05,NA,NA,NA,NA,NA,NA
SSRN,10.2139/ssrn.3684782,2020-09-01,NA,NA,NA,NA,NA,NA
SSRN,10.2139/ssrn.3546084,2020-03-03,NA,NA,NA,NA,NA,NA
SSRN,10.2139/ssrn.3631513,2020-07-14,NA,NA,NA,NA,NA,NA
SSRN,10.2139/ssrn.3580647,2020-04-21,NA,NA,NA,NA,NA,NA
SSRN,10.2139/ssrn.3539660,2020-02-21,NA,NA,NA,NA,NA,NA
SSRN,10.2139/ssrn.3692799,2020-09-16,NA,NA,NA,NA,NA,NA
SSRN,10.2139/ssrn.3624261,2020-07-30,NA,NA,NA,NA,NA,NA
SSRN,10.2139/ssrn.3600905,2020-05-22,NA,NA,NA,NA,NA,NA
SSRN,10.2139/ssrn.3571708,2020-04-15,NA,NA,NA,NA,NA,NA
SSRN,10.2139/ssrn.3581873,2020-04-23,NA,NA,NA,NA,NA,NA
SSRN,10.2139/ssrn.3565703,2020-04-15,NA,NA,NA,NA,NA,NA
SSRN,10.2139/ssrn.3629448,2020-08-06,NA,NA,NA,NA,NA,NA
SSRN,10.2139/ssrn.3626518,2020-06-24,NA,NA,NA,NA,NA,NA
SSRN,10.2139/ssrn.3559581,2020-04-06,NA,NA,NA,NA,NA,NA
SSRN,10.2139/ssrn.3669581,2020-08-11,NA,NA,NA,NA,NA,NA
SSRN,10.2139/ssrn.3598726,2020-05-13,NA,NA,NA,NA,NA,NA
SSRN,10.2139/ssrn.3585789,2020-04-28,NA,NA,NA,NA,NA,NA
SSRN,10.2139/ssrn.3608323,2020-05-26,NA,NA,NA,NA,NA,NA
SSRN,10.2139/ssrn.3627595,2020-06-15,NA,NA,NA,NA,NA,NA
SSRN,10.2139/ssrn.3590966,2020-06-03,NA,NA,NA,NA,NA,NA
SSRN,10.2139/ssrn.3616444,2020-06-02,NA,NA,NA,NA,NA,NA
SSRN,10.2139/ssrn.3701130,2020-09-28,NA,NA,NA,NA,NA,NA
SSRN,10.2139/ssrn.3655196,2020-08-03,NA,NA,NA,NA,NA,NA
SSRN,10.2139/ssrn.3529528,2020-02-03,NA,NA,NA,NA,NA,NA
SSRN,10.2139/ssrn.3638304,2020-10-02,NA,NA,NA,NA,NA,NA
SSRN,10.2139/ssrn.3584220,2020-05-08,NA,NA,NA,NA,NA,NA
SSRN,10.2139/ssrn.3627022,2020-06-15,NA,NA,NA,NA,NA,NA
SSRN,10.2139/ssrn.3649289,2020-07-28,NA,NA,NA,NA,NA,NA
SSRN,10.2139/ssrn.3595140,2020-05-12,NA,NA,NA,NA,NA,NA
SSRN,10.2139/ssrn.3635187,2020-07-01,NA,NA,NA,NA,NA,NA
SSRN,10.2139/ssrn.3586319,2020-04-28,NA,NA,NA,NA,NA,NA
SSRN,10.2139/ssrn.3605290,2020-07-02,NA,NA,NA,NA,NA,NA
SSRN,10.2139/ssrn.3666860,2020-08-28,NA,NA,NA,NA,NA,NA
SSRN,10.2139/ssrn.3623232,2020-06-16,NA,NA,NA,NA,NA,NA
SSRN,10.2139/ssrn.3588565,2020-07-27,NA,NA,NA,NA,NA,NA
SSRN,10.2139/ssrn.3671734,2020-09-11,NA,NA,NA,NA,NA,NA
SSRN,10.2139/ssrn.3657338,2020-08-10,NA,NA,NA,NA,NA,NA
SSRN,10.2139/ssrn.3614092,2020-06-16,NA,NA,NA,NA,NA,NA
SSRN,10.2139/ssrn.3639618,2020-07-21,NA,NA,NA,NA,NA,NA
SSRN,10.2139/ssrn.3615329,2020-05-31,NA,NA,NA,NA,NA,NA
SSRN,10.2139/ssrn.3637824,2020-06-30,NA,NA,NA,NA,NA,NA
SSRN,10.2139/ssrn.3675430,2020-10-10,NA,NA,NA,NA,NA,NA
SSRN,10.2139/ssrn.3591435,2020-05-11,NA,NA,NA,NA,NA,NA
SSRN,10.2139/ssrn.3555267,2020-03-30,NA,NA,NA,NA,NA,NA
